"","Binomial","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"Coregonus_artedi","Coregonus_artedi",167,1,-0.201561687567687,-0.0675012941003809,-0.0193899088409062,0.0124222434719656,0.118992569148678,-0.0361949744972349,0.0560682742738653,0.0204633615681052,-0.0468751180154522,0.0166436527244911,-0.189056236220049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0515853107386988,-0.0443166692907617,-0.0326759092181592,-0.028047210701885,-0.042842861034083,-0.0771918990782079,-0.117152219475839,-0.146885704509915,-0.158153863278392,-0.147429397367458,-0.124740531539454,-0.246629437704392,0.199221715429956,-0.029195767213257,0.0799646154060359,0.108337031946056,0.118367568843612,0.088662558565221,0.0250091031113737,-0.0250113446733698,0.00767372375476113,0.0942118606323332,0.179484740926386,0.210373138874831,0.204439684378005
"Coregonus_autumnalis","Coregonus_autumnalis",15,1,0.0895851805994881,0.148970542771704,0.0419435219169795,-0.0922965419331352,-0.0696081845529812,0.0197562914353859,-0.0554275372696784,-0.247961939490203,-0.220454859414128,0.154562870693122,0.534689640932821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coregonus_clupeaformis","Coregonus_clupeaformis",157,1,0.00693432575633638,-0.0296662045367718,-0.0407750205294601,-0.0410281714632164,-0.00682106935467845,0.0133279652285448,0.0244040069641724,0.00197216222596611,0.0232263180129427,0.035994344755731,0.0234576574460316,0.0933530613514086,0.0896901564594283,0.126446486207454,0.164037968732345,0.150683537432986,0.0868323431675346,-0.0287043663320325,NA,0.0319175910898984,0.0319175910898984,0.0319175910898984,-0.0489514612183522,-0.0499210097301232,-0.0516971298508432,-0.0546795514024477,-0.0600372112353417,0.0326460562753524,-0.132294332715835,-0.108826969481997,-0.104197763729831,-0.0939133874128603,-0.0817965976598405,-0.0840239209854478,0.0521289025040972,-0.0372435678781905,0.0528343950091928,0.0496226478518634,-0.0166021570553738,-0.0459182388893475,0.0285603791529235,-0.00698126344731681,-0.0720452172792744,-0.0810289462447348,-0.0872799985139025,-0.0903517185693787,-0.0912246478241898
"Coregonus_hoyi","Coregonus_hoyi",48,1,NA,NA,NA,-0.200705520938879,-0.239808530497019,-0.113971317029625,0.0913807918484575,0.275267874338507,0.353302003635995,0.33762594104177,0.293930047332613,0.250554289076809,0.191667227491922,0.121400309689254,0.0782602378831023,0.056106494242345,0.0651020090862175,0.0489807792333701,0.00879480468659155,-0.0221030302674716,-0.0442506076692566,-0.0745358041841748,-0.0924315040556709,-0.0690650111079347,-0.038464357588825,-0.0726285554559927,-0.175681943552028,-0.260456794960842,-0.252473320316077,-0.170308764766632,-0.0771950662923877,0.000403232001201514,0.273260657281414,-0.391812126883672,0.183111601931408,-0.269026253257506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coregonus_lavaretus","Coregonus_lavaretus",96,1,0.0110388483759842,0.0172200971317911,0.028000710356306,0.0409220179609976,0.053699104429509,0.0616550834234009,0.0580899558351724,0.0416995658265609,0.0221410425524535,0.0134994112782914,0.0209903580960089,0.0367548169366501,0.0494294552330454,0.0547192785362851,NA,NA,NA,NA,NA,-0.0383138713642072,-0.0393809850537695,-0.00354577381694944,-0.0442441614605845,-0.0441690960966175,-0.00675689635841697,-0.0982850961309286,-0.0482311868042945,0.0896407710448861,-0.0372342069738175,-0.0082754547290007,0.0602113543207252,0.0607187937424827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coregonus_zenithicus","Coregonus_zenithicus",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,1,-0.236351552367345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coris_dorsomacula","Coris_dorsomacula",16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.703139962482708,0.254262171719729,-0.0921315670796944,-0.199332879762467,-0.129572096277977,-0.0348755103740356,-0.00651152897768498,-0.027574859738687,-0.0369527602768805,-0.00883848949767557,0.03022277192504,0.0415452115180493,0.017922055187534,-0.0104728316962608,NA
"Coris_julis","Coris_julis",14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00073792204957468,0.000737922049574458,0.0740930184124079,-0.033115738192507,0.0236536185441996,0.0236536185441995,NA,NA,NA,NA,NA,NA,NA,NA,-0.109548700339171,NA,NA,NA,NA,NA,NA,NA
"Cormobates_leucophaea","Cormobates_leucophaea",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76700999855466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coronella_austriaca","Coronella_austriaca",36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0958634532095517,0.0892401250227244,0.0779631874599036,0.0522554471923897,0.0321591768991878,0.0059850202356373,-0.0140356060484189,-0.0230630190214025,-0.0273540377420632,-0.035291566606697,-0.0461775657143556,-0.0495839040860747,-0.0369509769349298,-0.013131753698957,0.00642285839712542,-0.0200523176548315,-0.0086105517435624,0.00515913030686566,0.0203999745100285,0.0346448682669003,0.0447559206449557,0.0493599437057002,NA
"Corvus_albus","Corvus_albus",3,1,NA,NA,NA,NA,0.00507333044310565,0.00507333044310565,0.00507333044310565,0.00507333044310565,0.00507333044310565,0.00507333044310521,0.00507333044310565,0.00507333044310565,0.00507333044310565,0.00507333044310565,0.00507333044310565,0.00507333044310521,0.00507333044310565,0.00507333044310565,0.00507333044310565,0.00507333044310565,0.00507333044310521,0.00507333044310565,0.0228973244648625,0.0228973244648625,0.0228973244648625,0.022897324464862,0.0228973244648625,0.0228973244648625,0.0228973244648625,0.022897324464862,0.0228973244648625,0.0228973244648625,0.0228973244648625,0.022897324464862,0.0228973244648625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Corvus_brachyrhynchos","Corvus_brachyrhynchos",452,1,-0.00088762021821156,-0.000877727406553874,-0.000759362596197621,-0.000505371267457267,-0.000372447728254934,-2.43932290133348e-05,0.000113737651774985,-8.3383948488553e-05,-0.000514664815324473,-0.000966519369719052,-0.00134254595292825,-0.00168433552602728,-0.00198328674663947,-0.00212722809228656,-0.00210601059273463,-0.00213219361149791,-0.00239468542633344,-0.00273025959156283,-0.00270385884589242,-0.00206517066132927,-0.00103259333040085,-7.81069366765462e-05,0.0304557513388406,0.00215942197054533,0.00237333148756876,0.00272352043669274,0.00316802747357066,0.00344034556640466,0.00326978674745387,0.0026297825365528,0.00173731336615639,0.000772792978334558,-0.000311072261366463,-0.00159184677082553,-0.00284473388593774,-0.0035685257795218,-0.00338865106948195,-0.00235718434194713,-0.000865564564681309,0.0006063301726832,0.00164711497029957,0.0020423173441008,0.00166286159218232,0.00142520686367251,0.000126412940542941,NA,NA
"Corvus_caurinus","Corvus_caurinus",43,1,0.00164200055423525,0.00144215275435866,0.00155959564891517,0.00234546438283911,0.00348368528988474,0.00442020399688658,0.00495861640381823,0.00514622920826335,0.0048666731854381,0.00396589657317903,0.00269287970872267,0.00163410467417258,0.00115641617190154,0.00115556743432799,0.00137081259826632,0.00169317789303269,0.00210924845174554,0.00259348484931587,0.00317259792724145,0.00388770230779212,0.00454889960206972,0.00471244278346283,0.00410477789202757,0.00298005398430901,0.00189678936565763,0.00122900114395996,0.00106600406138124,0.00147596523145044,0.00254391931308651,0.00404251051686444,0.0052897634500968,0.00557230542940834,0.00473524888761201,0.00329043426099229,0.00195697822158203,0.00112841709844291,0.000721578382842925,0.000416463062591799,-1.53031752625488e-05,-0.000561900176113683,-0.00104776440233767,-0.00131041277664345,NA,NA,NA,NA,NA
"Corvus_corax","Corvus_corax",838,1,0.007550762363218,0.00749277885767811,0.007872416651595,0.00864254478399063,0.00876239671409993,0.0299084354095536,0.0214823072296169,0.0118716514461505,0.0090176749950727,0.0109727864737737,0.00963591469479567,0.00593048977249946,0.0038829984379953,0.00647778651031484,0.0120513918713309,0.0145094358429259,0.015569612378186,0.0196608582040271,0.0195839263435563,0.0184163261323967,0.0206699082638837,0.0214659164191942,-0.141512377146206,0.0776286763386129,-0.0122857426425021,-0.0166358236627702,-0.0191909109490254,-0.0243558173067214,-0.0142518898257467,-0.00887214159381835,-0.020194129009451,-0.0105763807833899,-0.0205801199294734,-0.0199109683114526,0.133758957097883,0.00577915673040921,0.00471889381589523,0.0167203523255386,-0.00576628820514563,0.00707498547383852,0.0291078614113232,-0.013796208452663,0.0072285529425246,0.00766483806629595,-0.000122788576693983,0.00104637398360466,0.0013986293098127
"Corvus_corone","Corvus_corone",141,1,0.00732915432959784,0.00708467216171771,0.00656182293905908,0.00590766854984354,0.00526385184629755,-0.00691927356049016,-0.0074211296292499,-0.00776457499914063,-0.00786208498812707,0.00330102495305828,0.00342867201106212,0.00306944909771678,0.00254682413509655,0.00247495617774063,0.00334138366270298,0.00502565931297205,0.00666444645728603,0.0070864894460021,0.00563324128953346,0.00269609323918352,-0.000591212831365207,-0.00322421040243426,-0.00485426696359714,-0.00554019192986532,-0.00529838368953728,-0.00416001428573476,0.0192126844215884,0.0159957875413112,0.0186550939489127,0.00939503489061644,0.00399663545858586,0.00268807326360143,0.00846865197933261,0.0113433637169336,0.0109827993823619,0.0101480246066008,0.00898760557661179,0.00802237729523497,0.00774379933095334,0.0081150895844727,0.00859994727071495,0.00874612170703443,0.0086194955779156,0.00859368863434101,0.00885016038928832,0.00922211519484417,0.00945575099446724
"Corvus_coronoides","Corvus_coronoides",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"Corvus_frugilegus","Corvus_frugilegus",69,1,-0.0212124581252822,-0.0408010953697768,-0.0470793880519975,-0.0396682473706333,-0.0307872337905617,NA,NA,NA,NA,NA,0.00538837987900909,0.0258555673276866,0.0335251808548716,0.0212723637660579,0.0314112488777818,0.0829487543784495,0.117285120832262,0.0659547421214861,-0.0468458221721564,-0.119786958260622,-0.0928607517361191,-0.00871572498687234,0.0527029958488057,0.0618776358905042,0.042730218905207,0.00760726776669118,-0.0367550489073651,0.193603796491447,-0.0148678750078073,0.00218960016764003,-0.00711227776071155,-0.0216981286790299,-0.0209014622324468,-0.00226453418923134,0.0119887357778499,0.00643256188882368,-0.00702493350073574,-0.00983736118281486,-0.00329329202762096,-0.00104712440771326,-0.0055990225213387,-0.00750842553707631,-0.00328735621879606,0.000120654169628143,-0.0018817533562232,-0.0056481099247887,-0.00726078120037865
"Corvus_kubaryi","Corvus_kubaryi",29,1,NA,NA,NA,NA,NA,NA,0.0408987535121035,0.0373320918569193,0.0294627672724679,0.0189626778129157,0.00860778207296686,-0.00407845671710239,-0.0275441061839445,-0.0646223716963918,-0.101306875640113,-0.114570724161722,-0.0968537335040098,-0.0714629447552423,-0.0780603475957223,-0.137219418289833,-0.226100641064519,-0.290433576530207,-0.286836330533242,-0.220273214588694,-0.141110458031539,-0.10125172074659,-0.104813264775673,-0.114873331398262,-0.0285012681866278,-0.0285012681866278,-0.0285012681866279,-0.0285012681866278,-0.0285012681866278,-0.0202600231480758,-0.0202600231480758,-0.0202600231480758,-0.0202600231480758,-0.0470910983283279,-0.0470910983283281,-0.0470910983283279,-0.0470910983283281,-0.0470910983283279,-0.0470910983283279,NA,NA,NA,NA
"Corvus_monedula","Corvus_monedula",128,1,0.10306103560704,0.121685900378425,0.124608434408114,0.0998515675391038,0.0548111462190768,0.00583858186713548,0.0224385887700978,0.0229149563674079,0.0228482636430277,0.016739939776691,0.0106203437901831,0.00428847055776364,-0.00264391066476133,-0.00814176625582282,-0.00981858101105648,-0.00706472465862218,-0.00167237891274974,0.0036849562277399,0.00745552465753141,0.00960880483810726,0.0102816565517994,0.00956802972215135,0.0075880435404807,0.00486757511769801,0.0026143117993717,0.00202778032915478,0.00299154978055549,0.00402894114158414,-0.0017534348491659,-0.00201068502214818,-0.00206651042796535,-0.00192037970624659,0.0100149649203575,0.0101647195635387,0.0103236170779486,0.0104913061056428,0.0106606721620267,0.0108294856763608,0.0110063375173814,0.0111900667603766,0.0113558559422299,0.0114755189374633,0.0115439489625783,0.0115753565800153,0.0115828722387327,0.0115751519777943,0.0115651766664204
"Corvus_pectoralis","Corvus_pectoralis",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0419170653331604,0.0419170653313461,0.0419170653284358,0.0419170653259857,0.0419170653252998,0.0419170653264942,0.0419170653284819,0.041917065329836,NA,NA,NA,NA
"Corvus_splendens","Corvus_splendens",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0885483944186025,-0.088548394418603,-0.0885483944186025,-0.0885483944186025,-0.0885483944186025,-0.088548394418603,-0.0885483944186025,-0.0885483944186025,-0.0885483944186025,-0.088548394418603,NA,NA,NA,NA,NA,NA
"Corydoras_latus","Corydoras_latus",8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.119304843676992,-0.119304843677026,-0.119304843676999,-0.11930484367679,-0.119304843676385,-0.119304843675933,-0.119304843675649
"Corydoras_splendens","Corydoras_splendens",56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0375071332599906,0.0351303046119025,0.0297082780110161,0.0211443064142384,0.0107426323929269,0.00133493182928222,-0.00402201699254375
"Corynorhinus_townsendii","Corynorhinus_townsendii",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.148002152458653,0.117510301680624,0.0695044436070287,0.0270697688483832,0.00344616576227308,-0.00427757967507736,-0.00466790401713757,-0.00202544117042214,0.00326213217205851,0.00999529931100396,0.0152317823983052,0.0162890831471367,0.0113699896681281,-1.19016907285108e-05,-0.0140070411377993,-0.0208707643836377,-0.0113761591619723,0.0126078933804337,0.0366541805896863,0.0463931233953274,0.0410221537698883,0.0317504257400785,0.0278417834338849,0.0283625836022114,NA,NA,NA,NA,NA
"Coryphaena_hippurus","Coryphaena_hippurus",34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.315524450157401,0.248335976308539,0.144886173567355,0.0678171370669853,0.0474696789218449,0.132757172198321,-0.0221043388627438,0.0225701466519739,0.012046359741354,0.0125591590988249,0.0210001567948218,0.0254536429515665,0.0191738322181663,0.0184299007206574,0.00637387300206704,0.0121108323839052,0.0221250529826702,NA,NA,NA,NA,NA,NA,NA
"Coryphaenoides_acrolepis","Coryphaenoides_acrolepis",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.093893137586301,-0.0938931375863015,-0.093893137586301,0.00684399107364597,0.00684399107364575,-0.0445538814200981,0.0351830655782315,-0.309877956281179,0.388295950059338,0.0586879809313636,0.00798073368109087,0.262949093027058,0.262949093027058,-0.496764508471788,-0.496764508471788,0.453267416902611,0.453267416902611,NA
"Coryphaenoides_cinereus","Coryphaenoides_cinereus",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0195329816059626,0.0195329816059617,0.0195329816059626,-0.00393775264169927,-0.00393775264169971,0.0169798307271556,-0.0266338480767314,-0.351089232051154,0.314921722319342,-0.0325570657951529,-0.0996224887484174,0.587223980683427,0.587223980683427,-0.557760521027047,-0.557760521027047,0.251257610553469,0.251257610553469,NA
"Coryphaenoides_rupestris","Coryphaenoides_rupestris",181,1,0.377220454631771,0.371797295702013,0.360950977842511,0.170199558848448,0.15605409000264,0.0898729818744757,0.0721079101976998,0.0468493481456806,-0.0439992990381499,-0.117926512430312,-0.124404774681279,-0.180858968792566,-0.0178886346392353,0.126346476099695,-0.0309766603108387,-0.0798667913332926,0.0125743599979849,0.0311197361331325,-0.130490678345438,-0.245920198659734,0.0358777542366419,-0.064865989077248,-0.0394747067911522,0.124325668544271,NA,0.0128156266775103,-0.00782653405215266,-0.000595964282760469,0.00207106053722634,-0.0110042096246233,-0.0342863172313562,-0.047141233829856,-0.033000144501064,0.00376632334325838,0.040216370902368,0.0537834003042088,0.039935073198669,0.0137434253527438,-0.00438190437090794,NA,0.110115807488631,0.110115807488631,0.110115807488631,0.110115807488631,NA,NA,NA
"Coryphophylax_subcristatus","Coryphophylax_subcristatus",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0981473225719842,0.130437310034842,NA,NA,NA,NA
"Coryphopterus_glaucofraenum","Coryphopterus_glaucofraenum",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0439332693830263,-0.0439332693830262,-0.0439332693830262,-0.0439332693830263,-0.0439332693830263,-0.0439332693830262,-0.0439332693830262,-0.0439332693830262,-0.0439332693830263,-0.0439332693830263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coryphospingus_cucullatus","Coryphospingus_cucullatus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.234083206033368,NA,NA,NA,NA,NA
"Coryphospingus_pileatus","Coryphospingus_pileatus",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.602059991327963,0.243038048686295,0.515954901567746,NA,NA
"Cottunculus_microps","Cottunculus_microps",116,1,0.0237839918189136,0.024698903950506,0.0349355595953699,0.0554088708851062,0.0143755691504118,0.0131480310767434,-0.00988160132230123,-0.0448816522497233,-0.0232008361571699,-0.0429285128766611,-0.0148506479240901,0.0311640121299576,-0.0754626915566735,-0.0820018802423904,-0.183723373894757,0.00543763015463266,0.10090988060642,0.046223526939899,0.0444098647397481,0.0579981582836959,-0.0013745584585559,-0.0516253959983209,-0.206644635595765,-0.0520772367814796,-0.354049302249615,1,-0.147801619567804,0.602059991327962,-0.491288339475192,0.179284015782094,0.179284015782094,0.179284015782094,-0.839285139643343,-0.839285139643343,-0.839285139643343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cottunculus_thomsonii","Cottunculus_thomsonii",12,1,NA,NA,NA,NA,NA,NA,NA,NA,0.108246464638476,0.976492152445037,-0.197491682025231,-0.197491682025231,-0.197491682025231,-0.232191810953264,-0.199872980491012,0.0273933849474562,0.0838198267630553,0.0838198267630551,0.0838198267630555,0.0738725396498541,0.0738725396498543,0.214585660773764,0.214585660773764,-0.756873417822432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cottus_asper","Cottus_asper",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0248235837250322,-0.32735893438633,-0.602059991327962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cottus_cognatus","Cottus_cognatus",58,1,NA,NA,NA,NA,NA,NA,NA,NA,0.111596697761359,0.0947185865115578,0.0554565303124028,0.00209282103301234,-0.0426684845949854,-0.0596474755732544,-0.0478746105513365,-0.0202423524249848,0.0107906164840619,0.0324677686966776,0.0258782478623727,-0.0170169482650142,-0.0696708021185038,0.0205229543220263,0.0988442794042158,0.550033404729307,-0.0129773178150111,-0.0367868516885068,-0.04763497186742,-0.0236459365367243,0.0162985242129926,0.045030569891315,0.0528244225333755,0.0317660984625793,-0.0366273909407955,-0.150043352156024,-0.253876850374479,-0.275158725640224,-0.197470766062262,-0.0826073072784483,-0.502551319861914,0.0899354880623948,0.0767091095403057,0.0569065545161498,-0.111064242946123,-0.160491482378541,-0.187209952072462,-0.181038794490376,-0.164337380085183
"Cottus_specus","Cottus_specus",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147945178005785,-0.229696243879615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coturnicops_noveboracensis","Coturnicops_noveboracensis",171,1,0.0285369228461001,0.0285369228461,0.0295683263759134,0.0246706143505468,0.0204703931153162,0.0190511775724405,0.0209591657898558,0.0238071829131417,0.0251385893740837,0.0240931245063132,0.0214007858466977,0.0190927111926566,0.019301063549102,0.0218138267966171,0.0236406668157328,0.0229245622923644,0.0225709825058253,0.0270286262818304,0.0348549679883093,0.0377791166436405,0.0299792898902881,0.0168320611814457,0.0110492996830713,0.01931963317828,0.0345812093405635,0.0425632737565312,0.0353609884216251,0.0184403194081138,0.00521229297650244,0.00485926064967071,0.0145439570234993,0.0234724928183397,0.0252624793985565,0.0250559858827918,0.0316554457358718,0.0431767889947392,0.0459479405749434,0.0314704667063102,0.0104793305050516,0.00293954771988647,0.0139654124541773,0.0276101104867436,0.0235614816404273,0.0235604312286292,NA,NA,NA
"Coturnix_coturnix","Coturnix_coturnix",16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0109299159352958,-0.0284472484151582,-0.0473788730624665,-0.0442453021494239,-0.0104619098569623,0.0383326790810601,0.0735489370866367,0.0732585530821187,0.0353549253403783,-0.0217555074580574,-0.069090635204611,-0.0830352749836426,-0.0601260857365331,-0.0204341184875498,0.00718294914493406
"Couesius_plumbeus","Couesius_plumbeus",13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.491128492818153,-0.374233953975607,-0.267058172613351,0.559300162854323,-0.391291134230484,-0.219244506426714,0.207396366968071,0.160087278405158,NA,NA,NA,NA,NA
"Cranioleuca_vulpina","Cranioleuca_vulpina",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0602059991327963,0.0602059991327962,0.0602059991327962,0.0602059991327962,0.0602059991327962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
