"Binomial","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","global_abundance","max_growth_rate","Body.Mass.gram."
"Pyrrhocorax pyrrhocorax",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045599732289606,0.042753218498075,0.0359667666972858,0.0240450783376618,0.0101195564220935,0.00078357383939269,-0.0059080709919679,-0.0071510421029364,-0.00331958141151803,0.00239422972118697,0.00703021069336685,0.0100737912428526,0.0124964286125848,0.014419008352245,16061318,0.045599732289606,278
"Pyrrhula pyrrhula",-0.0100932562549392,-0.00653291045317816,-0.00306818944942666,-0.246632022373308,0.139434437645564,0.141804705309266,0.142250432713104,-0.252298026713565,0.243261073233598,0.0535665243195729,-0.209122364493738,0.186707985832688,-0.0300869417627945,-0.00579075254926092,-0.113454098465427,0.124404174704332,-0.0123274530363479,-0.0217267663584334,-0.020223436189446,-0.0182331977468012,-0.013417446677619,-0.00808964880959841,-0.00318450819606797,0.000543687295623416,0.00293561246951107,19401419,0.243261073233598,24.4
"Pyrrhura frontalis",NA,NA,NA,0.811933797222154,NA,NA,NA,0.209259622308336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0452275399373769,3283534,0.811933797222154,80.1
"Quiscalus quiscula",-0.00355037989656535,-0.00321344456383365,-0.004465299603121,-0.00451361893873378,-0.00464669984141034,-0.00635165560244967,-0.00672650097299853,-0.00685442797095758,-0.00681190949488808,-0.00662504534441831,-0.00637002093280832,-0.00604758369764539,-0.0055593018690865,-0.00480258349255815,-0.00374193107865984,-0.00239750161740337,-0.000842835460569302,0.000750547426892084,0.00213147811961106,0.00310946755357822,0.00367987041830873,0.00397944393180569,0.00413047556727858,0.00416257245935941,0.00407517382410216,187073093,0.00416257245935941,106
"Rallus aquaticus",0.00754678110916274,-0.113068279454959,-0.151841867649878,-0.0888324072706137,0.214190091086937,-0.199057399172287,-0.00463184413816986,-0.00537891550279694,-0.0280410623856862,-0.0446840783711312,0.059109914420689,0.0482205189209796,0.0556290796884002,0.0272141510170807,0.157290261519238,-0.0525307757302143,0.00506636453627696,-0.00914811636701207,-0.0363405564274072,-0.0634454319479145,-0.0530665630670564,-0.00830185834309871,0.0331685062954667,0.0485319874491079,0.0468675981657096,3604747,0.214190091086937,112
"Rallus limicola",0.0059901102784395,0.0060017892944438,0.00600984603210608,0.00601255689820435,0.00600984582267805,0.00600341006057274,0.00599543075031413,0.0059865893063508,0.00597506318278625,0.00595775764736617,0.0059330334459932,0.00590247779672663,0.00587002834401229,0.00583947898485286,0.00581292491270539,0.00579118458479448,0.00577475780088314,0.00576375871124435,0.00575738979754659,0.00575450111966761,0.00575497429233152,0.00575984089165001,0.00576934715523358,0.00578118013975896,0.00579140697330386,1311282,0.00601255689820435,84.1
"Rallus longirostris",-0.00384197964506561,-0.00337872045282056,-0.00308878662635464,-0.00299830071663931,-0.00302262807751064,-0.00302237711123649,-0.00289708470829947,-0.00264286900181054,-0.00231618089343333,-0.00193837124972335,-0.00145938464716161,-0.000833595258033226,-0.000104254669019865,0.000625536792559445,0.00129476804869005,0.00191782137492597,0.00251886842009152,0.00307579565472577,0.00353889412298336,0.00386666525457502,0.00402756307220886,0.0040058687085287,0.00383695412657853,0.00361202609967021,0.00341605127042832,400764,0.00402756307220886,263
"Ramphastos dicolorus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,616905,-Inf,400
"Ramphastos toco",NA,NA,NA,NA,NA,-0.0352182518111362,-0.0352182518111363,-0.0352182518111362,-0.0352182518111362,-0.0352182518111362,NA,NA,NA,0.0347596006442559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3473839,0.0347596006442559,618
"Ramphastos tucanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0368746479483202,0.0364817426358641,-0.16546684129365,-0.00519920160988174,-0.00519920160988185,-0.00519920160988174,-0.280224438113111,0.089292729822278,0.089292729822278,4384149,0.089292729822278,595
"Ramphastos vitellinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0232409762950879,-0.151005255490207,0.220217886293228,-0.0418838559869446,-0.0418838559869446,-0.0418838559869446,-0.539166100645305,0.171467085426495,0.171467085426495,4119242,0.220217886293228,344
"Ramphocaenus melanurus",NA,NA,NA,NA,NA,NA,NA,NA,-0.0223511201527551,-0.022351120152755,-0.0223511201527551,-0.0223511201527551,-0.0223511201527551,-0.022351120152755,-0.0223511201527551,-0.0223511201527551,-0.0223511201527551,-0.0223511201527551,-0.022351120152755,-0.0223511201527551,-0.0223511201527551,NA,NA,NA,NA,3806330,-0.022351120152755,9.7
"Ramphocelus carbo",-0.00620684674799388,-0.00620684674799366,-0.00620684674799388,-0.00620684674799366,-0.00620684674799366,-0.0954242509439327,-0.0954242509439325,-0.0954242509439323,-0.0954242509439327,-0.0954242509439325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14337334,-0.00620684674799366,26
"Recurvirostra americana",0.00176340368045228,0.00203311881159744,0.00239067554853103,0.00248538753913909,0.00218017342475349,0.00163662201973339,0.00109482807271982,0.000644701074264018,0.000244013524681915,-0.000104529967734921,-0.000273699028918597,-0.00010926302704232,0.000437952986121417,0.00127678777419043,0.00222199496941125,0.00305738167715717,0.00360491578775508,0.00379649533300706,0.00369410742556024,0.00342098358787528,0.00306685378086608,0.00266852883480656,0.00226911796904777,0.00195422656602298,0.00179914012050581,16929127,0.00379649533300706,304.5
"Recurvirostra avosetta",0.0533361533275947,0.0343683606084491,0.0199478692909046,-0.0136284138510403,-0.0122474598401733,-0.036622563052167,-0.0467005118342827,0.0160279657400599,0.109957929804375,-0.00948204668579072,-0.0266851888283607,-0.000486497478686692,0.00352776878561648,0.0216947573193121,0.00142606813908726,-0.0615539599932386,0.0427309451617517,-0.0216800770382259,0.102423097300508,-0.0136945147336981,0.0731788172864881,0.0379027591068024,0.0389244349955562,0.0401916473774862,0.0415035869287632,33287699,0.109957929804375,304
"Recurvirostra novaehollandiae",-0.0744979178610308,0.00633628557238941,0.00505875930705724,-0.0285698754740637,-0.0411952412833076,-0.0451942686667082,-0.0734836530639716,-0.119183646600033,-0.152017444632556,-0.160236718839771,-0.143184818135152,-0.0909409696281451,-0.013247414226189,0.252077712958955,0.357374306564281,-0.0978468843231437,0.194537087336298,-0.224891009918457,-0.145931913593749,-1,0.0725506671486116,NA,NA,NA,NA,5824938,0.357374306564281,325
"Regulus calendula",0.000490920513427732,0.00281659684420018,0.00884911434099244,0.0155994536150113,0.0195797556082708,0.0191642085717039,0.0148074544267883,0.00796824314073658,0.000661918782575016,-0.0047789939734561,-0.0071110081906596,-0.00742511442963839,-0.00764653134687186,-0.00753785589147484,-0.00478606001165397,0.000983458025527535,0.00579538613110713,0.004948634220685,-0.0011838662858114,-0.00683070075467718,-0.00688905301178112,-0.00205758183935809,0.00284313006008693,0.00451084586514305,0.00373899586917601,131624404,0.0195797556082708,6.2
"Regulus regulus",0.131296052533161,0.137181106860039,0.0717752730081187,-0.0106726601826914,-0.0290664637131777,-0.0249197908276733,-0.0182653756282003,-0.0213014319036647,-0.0214865417889813,-0.0102696940132096,-0.00592605804543442,-0.00945840350204702,-0.01643316354005,-0.019168096522761,-0.0165254189945678,-0.0123757919218687,-0.0113101255346387,-0.0121769372134015,-0.00882815402111367,-0.00787748387489176,-0.0162098638281326,-0.02734972818949,-0.0270494985249475,-0.0112544742194542,0.00828218836111648,12784949,0.137181106860039,5.8
"Regulus satrapa",0.0181299069051357,0.0150283792495485,0.00976275403256716,0.00335115563622672,-0.00232141923011824,-0.00551685931514172,-0.00562340507485706,-0.00329483583844987,0.0002002721290232,0.00370538769963682,0.00639712219664322,0.0076182431361146,0.00692785267680371,0.00461017318236762,0.0019942152068293,0.000751693026871306,0.0014752386427838,0.00305295142674631,0.00382059060843537,0.00341624591417979,0.0031817017220199,0.00448837070602642,0.00686702503564791,0.0082097036633978,0.0069802337021701,303330127,0.0181299069051357,6.2
"Remiz pendulinus",-0.0544322306683009,-0.0544322306683008,-0.0544322306683008,-0.0544322306683008,-0.0544322306683009,-0.0144390630979563,0.0273561193783836,0.0176913030870648,-0.016294671504924,0.0223657899765351,0.0302081678976241,0.0142648755259547,0.0188824772672116,0.0127277698280255,-0.0211371871756512,-0.0508011364431929,-0.0696896319362289,-0.0798971554039607,-0.109989084431447,0.0101764947136552,-0.0377019055495105,-0.0353614587429031,-0.0329618714707875,-0.031045144289009,-0.0295578518918727,5335455,0.0302081678976241,9.3
"Rhegmatorhina gymnops",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47531919258525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184499,0.47531919258525,28.5
"Rhipidura fuliginosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0155160877318311,0.0115982068676175,0.0460121398991822,0.0581801997003602,0.0351861397171199,-0.00901737135047487,-0.0476981467860363,-0.0633478815454627,-0.057536424410643,-0.0433143633569215,-0.0317619614675899,0.00935429627913076,NA,NA,NA,NA,3288140,0.0581801997003602,13.89
"Rhipidura rufifrons",0.0498922355258623,0.0085908735810114,-0.0286769579340359,-0.0077071352476511,0.0195675771115682,0.00481865434024686,-0.0196574849857191,-0.00924136699547784,-0.00663871865621429,-0.0118110282810882,-0.0351901760874115,-0.0141918104084847,-0.0141918104084845,-0.0141918104084847,-0.0141918104084847,-0.0141918104084847,-0.022638943334027,-0.022638943334027,-0.0226389433340266,-0.022638943334027,NA,NA,NA,NA,NA,2362547,0.0498922355258623,10.2
"Rhodostethia rosea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0969100130080565,-0.1249387366083,-0.477121254719662,0.477121254719662,0.301029995663981,4683103,0.477121254719662,187
"Rhynchocyclus brevirostris",NA,NA,NA,NA,NA,-0.0379092401511104,-0.0379092401511104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254449,-0.0379092401511104,24.3
"Rhynchotus rufescens",0.155630250076729,0.155630250076729,0.155630250076729,0.155630250076729,0.155630250076729,-0.0602059991327962,-0.0602059991327962,-0.0602059991327962,-0.0602059991327963,-0.0602059991327962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300587,0.155630250076729,845
"Riparia riparia",-0.0231021723794463,-0.0245866636985158,-0.026314296794296,-0.0274688009690856,-0.027803118816037,-0.0278890436660002,-0.0285996041877038,-0.0302622486211001,-0.0323497836090859,-0.0339772214689517,-0.0346163390512313,-0.0264981900140552,-0.0261019466110677,-0.0257371265009046,-0.0254506502594095,-0.0145426404929596,-0.0152811457512304,-0.0166378009520405,-0.0182134086477089,-0.0199967867620863,-0.021851075093424,-0.0233165170553698,-0.0246602679760642,-0.0270066773188543,-0.0300016916144554,49357199,-0.0145426404929596,12.8
"Rollandia rolland",-0.0527890379649656,-0.0527890379649651,-0.0527890379649656,-0.0527890379649656,-0.0527890379649656,-0.0527890379649656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5409771,-0.0527890379649651,336
"Rollulus rouloul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0484550065040281,0.0484550065040281,NA,NA,NA,NA,NA,NA,NA,NA,NA,88038,0.0484550065040281,217
"Rostratula benghalensis",NA,NA,NA,NA,0.212984366136141,0.212984366136141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5350311,0.212984366136141,121
"Rynchops niger",0.105099511876312,0.105099511876312,0.105099511876312,0.105099511876312,NA,NA,NA,NA,NA,-0.176791869507477,-0.447910522333338,0.47331337764803,0.654544427342352,0.525560613229879,0.197627650538319,-0.110629480821346,-0.262893274723629,-0.288359018817262,NA,NA,NA,NA,NA,-0.176091259055681,NA,34345427,0.654544427342352,302
"Sagittarius serpentarius",0.00636045174036604,0.00636045174038635,0.00636045174039201,0.00636045174038247,0.00636045174036504,NA,-0.0236551323630556,-0.0236551323630554,-0.0236551323630554,-0.0236551323630556,-0.0236551323630554,-0.0236551323630554,-0.0236551323630556,-0.0236551323630554,-0.0236551323630554,-0.0236551323630554,-0.0236551323630556,-0.0236551323630554,-0.0236551323630556,-0.0236551323630554,-0.0236551323630554,-0.0236551323630556,-0.0236551323630554,-0.0236551323630556,-0.0236551323630554,596782,0.00636045174039201,4017
"Salpinctes obsoletus",-0.00433464013547541,-0.00485823253957951,-0.00507136043035383,-0.00504143568500144,-0.00506077773706909,-0.00531288506914398,-0.0057004767217018,-0.00598679364780491,-0.00601479745626834,-0.00575681008456795,-0.00523387896918448,-0.00448871230334001,-0.00364832146667987,-0.0029410907130437,-0.00258221479832496,-0.00262472835606378,-0.00294191542063962,-0.00337006874344579,-0.00385540423379904,-0.00443842430246686,-0.00510539084633657,-0.00571112679943576,-0.00609334787556996,-0.00624101480004676,-0.00629257958793315,3878990,-0.00258221479832496,16.5
"Saltator fuliginosus",-0.162582671328571,-0.162582671328571,-0.162582671328571,-0.162582671328571,-0.162582671328571,0.17501225267834,0.17501225267834,0.17501225267834,0.0726849385944001,0.0726849385944002,-0.0296423754895398,-0.0296423754895398,-0.0296423754895398,-0.0296423754895398,-0.0296423754895397,-0.0296423754895399,-0.0296423754895397,-0.0296423754895399,-0.0296423754895397,-0.0296423754895398,-0.0296423754895397,NA,NA,NA,NA,607454,0.17501225267834,59.9
"Saltator maxillosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,71459,0,50.8
"Saltator maximus",NA,NA,NA,NA,NA,NA,NA,NA,0.00839572841731295,0.0083957284173129,0.00839572841731301,0.00839572841731284,0.0083957284173129,0.00839572841731295,0.0083957284173129,0.00839572841731295,0.00839572841731301,0.0083957284173129,0.00839572841731295,0.00839572841731284,0.00839572841731295,NA,NA,NA,NA,6162052,0.00839572841731301,47.7
"Saltator similis",0,0,0,0,0,-0.0416551884854166,-0.0416551884854164,-0.0416551884854166,-0.0416551884854164,-0.0416551884854166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.204119982655925,NA,-0.0969100130080562,1885042,0,43.3
"Sarcogyps calvus",0.0994850021680094,0.0994850021680095,0.0994850021680094,0.0994850021680094,-0.0969100130080565,-0.0199077239667909,-0.0199077239667909,-0.0199077239667909,-0.0199077239667909,-0.0199077239667909,-0.0199077239667909,-0.0199077239667909,-0.0398154479335818,-0.209821397977797,-0.209821397977797,-0.277666493428763,NA,-0.031999006721862,-0.0246671084062864,-0.0180931317188768,-0.0217472511593861,-0.034597171775596,-0.044808939777881,-0.0429564349133604,-0.0340988347288798,193404,0.0994850021680095,4550
"Sarkidiornis melanotos",NA,NA,NA,NA,NA,0.2467265919782,0.2467265919782,0.2467265919782,0.2467265919782,-0.333081043243236,-0.453882937067954,NA,1,-0.84813862056882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6637809,1,2368
"Satrapa icterophrys",NA,NA,NA,NA,NA,0.180617997398389,0.180617997398389,0.180617997398389,0.180617997398389,0.180617997398389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1228133,0.180617997398389,21.5
"Saxicola rubetra",-0.0105396108221332,-0.0139439177221812,-0.0132081569840319,-0.0125782353251512,-0.0130329150523049,-0.0120664852712844,-0.00768820510806539,-0.00597207393236499,0.000702675950466049,0.00586231508629205,0.0088089201574098,0.00706917414086852,0.00914473831746745,0.0112520575540682,0.0126355877588538,-0.000876253588500982,-0.00894554066339457,-0.0117051686861658,-0.0088394199982987,-0.0218824655382643,-0.0238973024325577,-0.0261879625447205,-0.0226352442845017,-0.0119957199427378,-0.000503612659794372,10362836,0.0126355877588538,16.6
"Sayornis phoebe",0.00569849554792636,0.0201296814268514,0.0158499198518677,0.00898282182847964,0.00280923860947371,0.000745248073524935,0.00204714639113223,0.00203437089834581,-0.00208641201060675,-0.00759374249327575,-0.0101620974437687,-0.00944452398327351,-0.00830565259583723,-0.00789417877198388,-0.00650003119838264,-0.00292218555429837,0.00189307061620259,0.0067461711706881,0.0109907866228832,0.0128859848467282,0.0100253368285068,0.00298564526916835,-0.00361816426838774,-0.00568031799638632,-0.00385043310749731,73428328,0.0201296814268514,20
"Sayornis saya",0.00735161728419855,0.00763969136998208,0.00845143493019089,0.0093414216151863,0.00990378445026858,0.0102461537097197,0.0107354123673963,0.0114484497207865,0.0121681512984651,0.0127511374951779,0.0131095564541721,0.0129221594710906,0.0118292156975154,0.00999284694362645,0.00809801688215217,0.00670331837833675,0.00590747087973358,0.00567847690725549,0.00603254794225756,0.00668542020749592,0.00699429343763358,0.00663071643980955,0.00602073340625884,0.00576116084722378,0.00586395259894581,10437251,0.0131095564541721,20.9
"Schiffornis virescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.698970004336019,NA,NA,601662,-0.698970004336019,25.6
"Sclerurus scansor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.903089986991944,NA,NA,450950,-0.903089986991944,36.9
"Scolopax minor",-0.000233062442039528,-0.000923081341183166,-0.00352004759926246,-0.00684042158963161,-0.00942632327836406,-0.010184077528515,-0.00803592877485198,-0.00490939042243593,-0.0030010307080263,-0.00270047044649778,-0.00255035625899013,-0.00199997269590287,-0.00251781863686336,-0.00492883771737529,-0.00712263270925315,-0.00629134929798197,-0.00296885375994367,-0.000924276257472196,-0.00262028920834937,-0.00619067434991922,-0.00773839911913059,-0.00570022657168486,-0.00197020207455763,0.000724152392927635,0.00140964286704828,698716,0.00140964286704828,197.5
"Scolopax rusticola",-0.0245075365498817,-0.01279000142602,-0.00261485088146696,0.00378245003730138,0.00552433032852195,0.0035447546970766,0.000193528668908982,-0.0065242478086851,-0.00667963461449506,0.00426481206232721,0.023343546472598,0.0481525860620455,0.0715251211205381,0.0851196509459862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3259005,0.0851196509459862,308
"Selasphorus rufus",-0.00832878509944093,-0.00843260681464816,-0.00852415652977079,-0.0085983307662337,-0.00865587829441772,-0.00870546889824653,-0.00875294197777415,-0.00879499497102565,-0.00882645130259374,-0.00884762730743799,-0.00885872579593988,-0.00885126728371241,-0.00881392157210525,-0.00874806337018685,-0.00867127367094164,-0.00860238681344813,-0.00854661189078673,-0.00849734473392827,-0.00844829420337731,-0.00839991618070562,-0.00835668581393212,-0.00832286297795916,-0.00830064771960654,-0.00828893312118663,-0.00828333581545192,16372838,-0.00828333581545192,3.5
"Sericornis frontalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4288671,-Inf,13.1
"Serinus serinus",-0.0415594834857829,-0.0264250318507553,-0.00873564991053066,7.80159343285458e-05,-0.0038934422226633,-0.0155692910900775,-0.0264637265116343,-0.0168692285038629,-0.0167017147283648,-0.0149898595997904,-0.0122842601360847,-0.0085873938525674,-0.00442682157213659,-0.00132965278618319,-0.00110725051613431,-0.00306370707804888,-0.0111792072765446,-0.0182770987317591,-0.0170209383791012,-0.0102313389423034,0.0042637019046395,0.00680893130512732,-0.003384869154522,-0.0158336867631104,-0.0193405134617022,9593954,0.00680893130512732,11.2
